Id,Prediction
r7151_c46,5
r4538_c685,4
r5669_c135,4
r5011_c81,2
r6181_c311,5
r6470_c599,5
r8861_c191,3
r8743_c743,3
r3991_c370,5
r7417_c608,3
r3889_c524,2
r7874_c624,3
r6809_c242,4
r7511_c89,5
r4182_c697,3
r2754_c10,2
r8426_c426,5
r9573_c25,3
r2118_c171,4
r4368_c322,5
r5102_c778,3
r7739_c844,5
r563_c610,5
r6331_c6,5
r1894_c736,2
r3779_c399,3
r7000_c483,5
r4095_c495,3
r8453_c156,5
r5719_c306,5
r5334_c656,3
r9447_c369,3
r9097_c253,5
r302_c668,5
r2004_c385,5
r1678_c251,5
r9209_c836,3
r401_c577,4
r5353_c337,5
r4078_c803,5
r443_c791,5
r1790_c350,5
r7307_c805,5
r5168_c675,3
r7312_c156,5
r8915_c200,3
r3626_c756,5
r8707_c170,2
r2542_c661,4
r9665_c631,5
r5074_c660,5
r9117_c321,5
r88_c488,5
r5420_c617,2
r1836_c252,3
r2679_c327,4
r8573_c324,5
r484_c628,4
r1861_c102,3
r4684_c583,4
r2788_c370,5
r9760_c45,4
r7646_c985,2
r5906_c925,5
r9255_c20,4
r1083_c41,2
r4599_c213,3
r8027_c656,3
r2023_c872,2
r480_c329,5
r9343_c423,3
r7840_c75,1
r6975_c5,4
r9096_c489,5
r5819_c253,4
r5689_c984,4
r5373_c178,5
r1297_c332,4
r3320_c203,4
r3884_c19,4
r4190_c847,4
r8395_c236,4
r5220_c631,5
r840_c445,4
r7941_c106,5
r6246_c562,3
r1526_c614,3
r7826_c34,3
r5472_c771,3
r4663_c459,5
r8778_c478,5
r9215_c584,2
r6236_c149,3
r8110_c23,1
r960_c430,4
r9936_c982,5
r2606_c652,5
r4306_c657,4
r3504_c674,3
r6984_c641,4
r590_c34,5
r3137_c777,4
r716_c46,5
r87_c446,5
r7420_c680,5
r9303_c295,3
r4552_c15,3
r5857_c718,3
r8408_c333,4
r2770_c310,5
r6163_c596,5
r7840_c219,4
r2744_c278,2
r5087_c591,5
r4789_c731,4
r9107_c716,3
r5079_c689,5
r5736_c33,4
r7350_c184,4
r9283_c9,3
r6475_c689,3
r3819_c331,4
r7601_c435,2
r8516_c214,3
r8750_c46,5
r6807_c174,4
r3017_c597,5
r9809_c14,5
r5672_c620,3
r9716_c331,3
r5660_c18,2
r3746_c459,5
r8540_c596,4
r7576_c439,4
r8384_c72,4
r5085_c469,4
r8148_c256,4
r7260_c969,4
r2830_c230,5
r4697_c694,5
r9676_c218,4
r6980_c755,5
r9634_c84,4
r8370_c803,5
r3932_c806,4
r4579_c772,1
r742_c702,5
r5938_c942,5
r3686_c974,5
r3594_c236,4
r5167_c485,5
r6755_c544,5
r758_c925,5
r3212_c182,4
r4271_c936,5
r2263_c139,5
r5139_c674,5
r833_c523,2
r5731_c134,2
r5187_c191,5
r460_c657,4
r8839_c546,5
r1165_c775,5
r4582_c366,4
r5485_c617,4
r1377_c685,5
r5564_c862,2
r5072_c802,5
r9143_c278,5
r6543_c770,3
r8177_c823,5
r4870_c26,5
r1938_c698,5
r1089_c52,5
r2895_c305,3
r3543_c688,5
r2851_c86,5
r3947_c72,2
r521_c112,5
r6904_c546,5
r6137_c313,4
r8484_c599,3
r852_c791,2
r6357_c987,4
r9680_c191,5
r9002_c183,3
r319_c488,3
r9515_c338,2
r6362_c246,4
r8377_c355,3
r947_c476,4
r8172_c105,3
r7566_c141,5
r1732_c880,3
r7334_c35,5
r5844_c883,3
r5862_c202,3
r6861_c342,4
r7280_c526,3
r1878_c101,5
r6613_c118,5
r6263_c392,4
r2058_c214,4
r4926_c297,4
r2487_c179,4
r8089_c894,4
r1053_c854,2
r2924_c927,5
r1011_c477,5
r9574_c26,5
r1830_c623,5
r4586_c805,5
r6047_c284,3
r7136_c526,4
r4341_c527,5
r4156_c193,3
r7620_c55,5
r7384_c969,1
r1363_c303,4
r4233_c165,3
r8065_c719,4
r5117_c439,5
r1838_c853,3
r4215_c594,5
r1919_c809,3
r1513_c490,5
r285_c778,2
r1863_c11,2
r2397_c15,5
r5199_c747,4
r6907_c683,5
r4834_c534,2
r3125_c285,3
r9126_c596,5
r7912_c224,3
r77_c514,4
r3593_c792,4
r3465_c624,5
r3360_c191,5
r6402_c85,5
r5722_c668,3
r534_c743,3
r3259_c406,5
r5303_c318,5
r8599_c645,3
r9414_c396,4
r7678_c216,5
r711_c611,5
r5116_c506,3
r1249_c792,5
r1879_c156,5
r8123_c171,5
r4108_c60,5
r5405_c216,4
r8233_c415,5
r9037_c642,5
r7651_c343,4
r3204_c156,3
r8091_c747,3
r4414_c403,4
r6699_c150,3
r5827_c428,5
r4087_c270,3
r702_c681,4
r563_c330,4
r8616_c321,5
r3156_c706,4
r419_c186,4
r1959_c596,5
r6121_c95,3
r6438_c8,1
r2767_c29,5
r6682_c84,5
r8611_c247,5
r8603_c65,2
r4315_c969,3
r7622_c304,4
r8162_c785,5
r2610_c148,4
r3791_c495,4
r9246_c58,4
r1691_c87,2
r9714_c257,5
r3528_c547,4
r1829_c553,4
r9492_c551,3
r966_c987,5
r2328_c161,4
r2770_c738,1
r9537_c653,1
r8625_c301,3
r1366_c405,2
r5025_c595,5
r8231_c777,3
r4020_c648,5
r4005_c429,1
r5827_c772,2
r7834_c42,4
r1046_c525,4
r3488_c342,4
r6205_c705,5
r7175_c700,3
r6199_c107,2
r1448_c876,5
r6164_c59,3
r3294_c219,4
r9108_c429,4
r2426_c623,4
r6606_c615,5
r7462_c86,5
r6467_c454,3
r4195_c686,4
r5072_c247,4
r2893_c351,4
r2584_c130,2
r56_c411,3
r6309_c499,4
r2306_c407,3
r9201_c394,5
r4952_c853,4
r108_c307,4
r6164_c367,3
r5082_c672,5
r5381_c197,2
r7899_c595,5
r934_c14,5
r9961_c765,5
r2495_c249,4
r7529_c208,4
r174_c71,2
r1085_c620,4
r2598_c182,5
r6052_c182,3
r898_c59,3
r1345_c617,5
r7443_c489,2
r2581_c605,4
r378_c99,5
r4355_c493,3
r8050_c991,1
r8006_c72,4
r4853_c134,4
r8157_c547,3
r6048_c254,5
r4774_c156,5
r9954_c426,3
r8377_c633,5
r6097_c359,3
r173_c868,3
r9670_c277,2
r9605_c45,5
r7155_c597,5
r7731_c48,4
r8353_c107,3
r774_c283,3
r3880_c613,3
r1890_c71,1
r4369_c577,4
r7251_c628,3
r8814_c298,4
r2788_c650,5
r8142_c176,5
r1850_c986,4
r7257_c8,5
r7069_c304,4
r3832_c434,5
r8064_c644,5
r4344_c549,4
r2950_c379,3
r57_c351,5
r6470_c61,4
r3804_c488,5
r4870_c165,2
r461_c268,4
r9544_c797,5
r6196_c302,3
r9665_c141,2
r3266_c631,5
r8418_c598,5
r9772_c93,3
r283_c573,4
r287_c143,4
r6711_c487,4
r3879_c738,2
r5855_c59,3
r7381_c596,5
r3353_c33,3
r666_c559,4
r6465_c184,1
r6141_c668,5
r3719_c172,5
r4003_c231,3
r7459_c97,5
r7223_c650,4
r7337_c285,5
r6282_c601,5
r732_c736,3
r3148_c561,3
r1180_c250,3
r7398_c368,4
r1718_c594,5
r8143_c981,3
r2185_c660,5
r9486_c551,5
r2694_c53,5
r6491_c5,4
r4049_c51,3
r1046_c825,2
r3231_c808,4
r43_c227,5
r2143_c434,4
r6086_c686,3
r6150_c310,5
r4119_c547,4
r7338_c551,5
r7278_c525,5
r8182_c156,5
r8369_c599,5
r2211_c428,3
r2702_c473,4
r7846_c498,5
r2886_c230,2
r9539_c32,4
r7992_c618,5
r7221_c645,4
r9364_c718,5
r7777_c13,3
r8986_c576,4
r5619_c426,4
r3414_c543,3
r7833_c575,4
r931_c72,5
r503_c247,4
r6025_c658,4
r2297_c618,4
r6890_c157,3
r9435_c636,5
r6168_c843,4
r3634_c150,4
r1113_c669,3
r8480_c502,4
r594_c478,5
r9809_c533,3
r5949_c349,4
r1255_c118,5
r7118_c623,3
r5680_c314,4
r8437_c902,5
r7482_c489,4
r9914_c12,2
r9173_c274,5
r70_c869,4
r4389_c942,2
r5727_c489,2
r518_c228,2
r8398_c22,3
r3212_c95,5
r5882_c257,5
r9447_c367,5
r3289_c278,3
r864_c584,4
r3597_c638,3
r2321_c298,4
r8485_c416,5
r8544_c680,4
r6900_c978,3
r3592_c786,3
r8866_c303,2
r5850_c433,3
r2358_c586,4
r1104_c373,5
r7354_c756,5
r8321_c155,2
r7242_c596,5
r3391_c73,5
r8072_c186,5
r5400_c493,3
r8112_c313,5
r5566_c756,5
r6610_c143,3
r7774_c254,1
r4216_c412,5
r764_c650,5
r8926_c359,3
r4859_c817,3
r3907_c426,3
r7335_c495,5
r5456_c43,5
r578_c100,3
r2610_c495,3
r4899_c305,2
r7523_c696,5
r4912_c250,5
r2341_c459,3
r1924_c317,5
r2810_c512,4
r8103_c51,5
r2929_c950,4
r4565_c553,5
r355_c630,5
r7163_c273,1
r7596_c452,4
r4227_c668,4
r3683_c705,4
r3149_c606,4
r6348_c611,5
r2274_c21,1
r1497_c576,5
r1757_c970,4
r8631_c737,4
r2204_c573,3
r3319_c284,2
r7880_c295,5
r3136_c502,3
r4445_c434,4
r852_c245,5
r3056_c427,5
r1352_c982,5
r4610_c537,3
r6938_c57,1
r5124_c462,1
r3050_c996,5
r361_c427,5
r7933_c550,4
r1769_c60,5
r3685_c146,5
r7820_c525,3
r7925_c143,5
r1845_c700,5
r9997_c301,1
r4278_c369,2
r7426_c204,3
r9444_c530,3
r1315_c511,5
r8130_c321,5
r9038_c197,5
r3863_c214,5
r8113_c525,3
r4705_c565,4
r5411_c463,5
r8546_c490,5
r6509_c322,5
r3072_c171,4
r8992_c46,5
r8253_c479,4
r7847_c591,4
r3066_c430,3
r7349_c774,5
r5530_c413,4
r4643_c838,3
r9168_c287,3
r7392_c791,3
r4022_c485,5
r8878_c419,3
r9109_c193,5
r4721_c623,5
r6823_c314,5
r2317_c103,4
r5437_c55,5
r2786_c664,3
r7886_c581,4
r4958_c792,5
r2057_c814,1
r6157_c216,5
r3805_c616,4
r3872_c84,3
r8070_c227,5
r3419_c931,3
r3054_c980,5
r607_c684,5
r6461_c107,3
r816_c35,3
r165_c766,5
r1350_c763,5
r523_c778,2
r5930_c102,2
r9649_c338,5
r8319_c773,3
r6717_c747,4
r8867_c631,5
r4039_c915,5
r9364_c572,4
r7055_c32,4
r8764_c471,5
r8250_c590,5
r6119_c440,1
r4655_c238,3
r7600_c239,4
r6927_c612,4
r5026_c573,5
r1070_c626,5
r458_c257,2
r9362_c211,3
r8435_c517,3
r8532_c408,5
r5926_c537,2
r7545_c523,5
r7655_c330,4
r2040_c362,5
r1159_c518,5
r1647_c689,5
r1117_c484,5
r8680_c42,2
r8916_c921,2
r8680_c591,5
r9841_c748,5
r9256_c797,5
r741_c271,5
r8226_c359,3
r1473_c995,3
r3415_c245,5
r2528_c340,4
r5866_c291,4
r2869_c612,5
r1095_c430,5
r8084_c135,2
r2157_c352,3
r1564_c429,2
r9351_c749,4
r9470_c572,4
r8653_c341,4
r3161_c729,3
r3909_c379,4
r385_c865,3
r8945_c757,3
r7169_c203,4
r4421_c560,3
r3027_c268,4
r4065_c700,4
r4885_c631,5
r9311_c279,3
r6062_c615,4
r60_c690,5
r1427_c848,3
r455_c314,4
r8391_c21,1
r9660_c136,5
r9639_c971,2
r8000_c59,4
r719_c632,5
r4148_c863,3
r2805_c814,3
r8625_c668,5
r3939_c99,5
r5692_c617,3
r9878_c379,2
r2889_c465,3
r8301_c623,3
r3259_c785,3
r8739_c797,4
r6750_c618,4
r2905_c305,4
r5876_c624,4
r5759_c930,5
r261_c351,5
r4002_c775,2
r1929_c292,2
r9424_c560,4
r6009_c337,2
r9177_c350,3
r6344_c978,5
r4162_c925,3
r4611_c816,5
r4547_c379,3
r137_c847,5
r8928_c581,3
r596_c445,5
r1715_c997,3
r4858_c700,2
r958_c852,4
r3167_c301,3
r2662_c816,4
r6767_c427,2
r5633_c574,5
r6975_c704,5
r4389_c808,4
r9195_c33,4
r4926_c179,5
r3288_c252,2
r2967_c428,4
r3259_c964,3
r4100_c983,4
r3914_c632,4
r6889_c952,3
r6574_c208,5
r8257_c40,4
r9129_c99,3
r7522_c178,5
r4917_c368,4
r3631_c455,3
r5830_c216,5
r6972_c984,4
r7283_c590,5
r3916_c681,4
r707_c862,4
r9017_c726,5
r8014_c490,5
r9742_c41,4
r751_c367,4
r6007_c60,5
r394_c596,5
r5282_c228,1
r1628_c659,5
r9151_c551,4
r8674_c69,3
r8200_c444,4
r5762_c800,3
r7251_c952,4
r7312_c706,3
r9082_c583,2
r3245_c526,2
r3117_c754,5
r9579_c589,4
r1947_c595,4
r1149_c182,4
r6264_c508,4
r3363_c628,5
r8349_c381,3
r7757_c736,2
r8725_c984,3
r7902_c546,5
r6659_c351,4
r5490_c772,5
r452_c477,3
r9794_c349,4
r1402_c24,1
r8831_c46,3
r577_c171,5
r4125_c159,4
r8217_c626,4
r1990_c213,4
r3180_c966,3
r5051_c706,3
r1770_c664,4
r9447_c454,2
r5643_c652,5
r128_c303,3
r4024_c876,5
r9400_c620,5
r6294_c628,4
r1417_c318,5
r826_c143,5
r2231_c642,4
r5902_c635,4
r6265_c418,4
r7594_c649,5
r376_c401,4
r8391_c387,5
r6205_c278,4
r6851_c171,5
r4999_c697,5
r9170_c609,5
r7680_c288,4
r9097_c458,5
r3793_c258,5
r3632_c553,2
r5512_c409,5
r8024_c667,5
r3267_c567,4
r1970_c34,3
r2633_c161,4
r9242_c750,5
r7922_c15,3
r5612_c915,1
r9639_c227,3
r3001_c844,4
r259_c766,5
r9276_c63,5
r8177_c354,3
r1431_c570,5
r7100_c950,3
r3842_c497,3
r3935_c203,4
r5023_c815,4
r409_c6,5
r3745_c536,2
r4334_c46,4
r660_c769,5
r8564_c283,4
r9246_c93,5
r352_c106,5
r678_c629,3
r7799_c815,2
r8005_c239,5
r8169_c632,5
r3379_c670,4
r6087_c797,4
r382_c208,3
r7959_c493,3
r8653_c3,3
r4801_c308,5
r1572_c29,3
r3164_c483,4
r636_c594,5
r2822_c495,5
r3153_c91,3
r9467_c306,4
r5085_c670,4
r7393_c621,4
r8229_c679,5
r7584_c298,5
r2994_c458,5
r816_c472,4
r6253_c105,3
r8177_c639,4
r3453_c797,3
r8537_c668,5
r2940_c331,4
r2746_c250,3
r1514_c471,5
r5511_c612,4
r2740_c208,1
r7870_c689,3
r3069_c216,1
r7110_c791,5
r5495_c74,5
r1370_c657,5
r3821_c489,1
r5825_c102,5
r7315_c697,4
r1552_c792,5
r521_c874,5
r9229_c689,4
r2656_c471,5
r5348_c46,5
r2281_c394,5
r4492_c656,4
r383_c606,1
r7345_c942,4
r4036_c522,2
r9831_c474,5
r2885_c583,3
r2268_c160,4
r8730_c982,1
r8876_c324,3
r3405_c754,5
r7757_c662,5
r1629_c878,4
r5583_c556,3
r5500_c780,4
r2416_c706,3
r4448_c459,4
r7275_c934,4
r5010_c986,4
r8309_c641,3
r9990_c4,4
r9873_c747,5
r4801_c819,4
r747_c413,3
r8696_c436,3
r5079_c178,5
r8391_c206,4
r2476_c797,3
r5504_c431,3
r2014_c816,3
r8745_c469,4
r4898_c503,3
r3919_c84,4
r6899_c313,5
r7779_c479,4
r6121_c203,5
r2197_c668,5
r8623_c36,3
r9537_c787,4
r7980_c253,4
r4247_c951,5
r2790_c302,5
r6976_c146,3
r5906_c493,2
r362_c536,3
r1552_c551,4
r6307_c648,5
r8977_c197,4
r5508_c621,4
r2023_c26,2
r4144_c495,5
r4094_c608,5
r4865_c645,5
r558_c423,5
r4887_c257,3
r8079_c592,2
r6214_c242,5
r983_c717,4
r4068_c618,5
r3479_c310,5
r628_c721,1
r1107_c526,2
r6389_c611,3
r2779_c692,3
r4100_c64,5
r7860_c611,5
r4679_c197,4
r8337_c57,3
r8360_c155,4
r9418_c322,5
r1069_c312,1
r5141_c700,5
r4261_c492,4
r6595_c864,3
r3735_c561,2
r2133_c733,5
r2296_c369,4
r483_c202,3
r4675_c295,5
r6583_c287,1
r3731_c992,3
r4963_c167,4
r1107_c285,5
r8494_c551,4
r4926_c694,4
r8575_c951,4
r597_c366,5
r44_c426,5
r9137_c989,5
r4497_c964,4
r646_c660,5
r4049_c101,3
r678_c875,3
r9676_c234,5
r7458_c622,5
r4655_c716,3
r7872_c196,3
r8695_c560,3
r7120_c302,4
r3306_c164,4
r4787_c46,5
r2050_c719,4
r4234_c646,3
r2110_c569,4
r595_c71,1
r1887_c322,5
r3384_c596,5
r4892_c604,5
r8693_c874,3
r3027_c775,2
r5144_c777,3
r4372_c776,3
r3529_c379,2
r2754_c620,3
r6188_c792,4
r2418_c60,5
r7610_c72,4
r232_c700,1
r8718_c302,5
r8821_c840,2
r5058_c823,1
r2363_c311,5
r633_c148,3
r8895_c317,4
r6855_c638,1
r1256_c628,5
r9483_c502,4
r667_c176,4
r412_c857,2
r3030_c129,3
r7261_c458,5
r69_c645,5
r5569_c841,3
r5402_c300,1
r6282_c897,1
r8547_c184,5
r1581_c403,5
r8935_c169,4
r8811_c883,5
r703_c191,5
r7403_c697,5
r7790_c308,4
r5279_c18,1
r13_c745,5
r9851_c245,4
r7654_c95,5
r7489_c608,5
r4749_c915,2
r7754_c796,3
r3283_c169,3
r5736_c111,5
r2469_c848,3
r8563_c899,4
r2076_c644,5
r1022_c497,4
r7984_c108,3
r108_c611,4
r8377_c163,4
r2348_c730,5
r8668_c644,4
r2129_c327,2
r5194_c125,5
r3182_c629,5
r6702_c636,3
r3172_c706,5
r6387_c621,4
r392_c318,3
r9869_c579,3
r1139_c889,4
r8691_c148,5
r5936_c718,2
r4159_c617,5
r9725_c745,2
r9535_c825,3
r1413_c86,5
r5308_c657,4
r589_c638,4
r8647_c772,5
r1175_c809,2
r7180_c591,3
r5227_c331,5
r378_c683,3
r4736_c458,5
r7025_c933,4
r6173_c611,4
r2025_c6,5
r2206_c7,3
r711_c386,4
r3076_c726,3
r1802_c590,2
r8646_c951,4
r7762_c654,3
r7221_c490,5
r1691_c557,4
r253_c216,3
r6337_c922,5
r5532_c433,5
r9026_c799,2
r9992_c702,5
r8078_c443,2
r2092_c294,3
r7491_c809,3
r872_c576,2
r4214_c663,3
r1999_c458,3
r2448_c628,4
r6766_c112,5
r7516_c387,4
r1760_c773,2
r1273_c148,5
r986_c656,5
r9828_c898,1
r4293_c874,5
r9198_c106,4
r6057_c805,5
r4534_c45,5
r8978_c881,4
r6335_c259,3
r3631_c584,3
r5805_c499,4
r4247_c719,5
r7360_c697,3
r7452_c606,5
r1132_c676,4
r4273_c670,4
r7167_c554,3
r2047_c59,5
r9544_c272,4
r9238_c226,2
r1759_c160,5
r7098_c283,5
r9269_c94,2
r8012_c668,4
r2705_c618,4
r7572_c718,3
r2392_c716,4
r8746_c667,3
r261_c913,4
r9265_c674,5
r8510_c482,4
r5559_c21,3
r7689_c484,4
r7119_c558,4
r6709_c86,5
r2659_c228,5
r4979_c134,4
r1362_c131,1
r6108_c652,3
r5898_c236,4
r9321_c659,3
r4330_c231,3
r3039_c34,2
r3687_c310,5
r2260_c486,4
r5568_c816,4
r3627_c905,2
r9250_c206,5
r7439_c752,4
r2030_c14,1
r1957_c445,5
r2968_c481,2
r4297_c191,4
r8139_c117,5
r2949_c657,5
r3130_c697,5
r5590_c748,2
r3233_c785,4
r5591_c317,3
r2006_c638,5
r7257_c942,3
r1800_c295,5
r872_c554,5
r132_c914,2
r7397_c257,5
r9945_c235,4
r3440_c635,5
r3977_c171,5
r9827_c881,5
r1211_c772,1
r3032_c457,4
r9470_c71,3
r5841_c133,2
r5456_c891,4
r800_c134,4
r7770_c216,3
r6814_c94,5
r9058_c387,5
r9570_c722,3
r6983_c636,4
r2005_c947,3
r4175_c8,5
r5557_c626,5
r1525_c10,2
r1856_c417,4
r2154_c258,5
r7880_c495,5
r5962_c638,4
r5717_c774,3
r8839_c347,5
r1019_c301,4
r5275_c230,5
r741_c825,5
r2091_c295,5
r7428_c691,4
r1104_c791,5
r5485_c418,5
r8855_c911,5
r97_c494,4
r5220_c182,2
r3237_c797,5
r3583_c78,2
r5638_c657,5
r3703_c217,4
r5069_c575,4
r7575_c581,3
r3424_c971,2
r3749_c131,1
r1650_c755,5
r8187_c616,4
r2022_c445,3
r72_c978,5
r5196_c783,4
r4959_c662,4
r4910_c651,3
r9771_c169,5
r652_c417,4
r7176_c933,5
r713_c95,5
r2566_c670,5
r134_c306,5
r4146_c742,5
r7920_c594,5
r5914_c44,5
r3990_c178,5
r4530_c190,5
r8116_c156,4
r9268_c782,4
r6195_c876,5
r5609_c127,4
r8581_c183,4
r242_c492,5
r4304_c793,4
r8699_c51,4
r1016_c423,4
r7254_c26,5
r9992_c457,5
r6369_c182,3
r7506_c176,5
r8960_c428,4
r2150_c997,4
r7584_c778,3
r1978_c606,4
r6881_c612,5
r2021_c603,4
r547_c573,5
r198_c799,5
r3116_c177,3
r8339_c497,4
r5375_c607,5
r7502_c44,1
r3952_c632,5
r6915_c906,4
r2888_c785,5
r8245_c546,5
r6021_c663,5
r1229_c667,5
r6341_c995,5
r6149_c420,3
r9136_c325,3
r8576_c217,3
r8928_c997,3
r7857_c234,4
r6596_c459,4
r261_c962,3
r8180_c181,4
r7086_c428,3
r8233_c648,4
r5298_c171,5
r3069_c623,5
r9651_c916,5
r3597_c680,4
r1276_c200,3
r4681_c302,5
r7726_c744,5
r1748_c433,5
r6331_c490,3
r7444_c46,5
r5115_c737,5
r650_c405,3
r3022_c403,4
r4669_c95,2
r2757_c674,4
r9087_c239,3
r5763_c148,5
r9588_c562,2
r3261_c302,5
r7336_c853,3
r5613_c358,4
r7089_c403,4
r2041_c706,2
r6792_c176,5
r5706_c492,5
r1434_c427,3
r4941_c3,5
r6508_c668,5
r6530_c484,4
r7418_c645,5
r2052_c663,4
r6649_c306,3
r3236_c774,5
r8353_c670,5
r492_c98,3
r8918_c554,5
r297_c779,3
r8041_c131,4
r84_c925,4
r7150_c164,3
r8671_c718,5
r4710_c363,5
r4198_c249,3
r8182_c499,3
r2108_c724,4
r4608_c675,4
r7086_c455,3
r7006_c318,5
r1950_c684,3
r8417_c299,4
r584_c425,3
r3536_c625,3
r8236_c197,3
r802_c471,5
r2501_c240,4
r8748_c498,5
r8977_c741,3
r2537_c815,5
r4843_c732,4
r107_c776,3
r5386_c249,4
r1732_c226,4
r2215_c916,5
r1476_c197,4
r8265_c849,3
r918_c234,5
r3230_c881,2
r5760_c84,5
r9341_c436,3
r4100_c122,2
r4786_c274,1
r6719_c608,4
r4217_c459,5
r4880_c59,4
r1404_c774,5
r57_c148,5
r4419_c274,3
r3064_c446,4
r7556_c640,4
r1855_c443,4
r4896_c101,5
r3483_c495,5
r8696_c344,3
r1299_c617,4
r389_c794,4
r1220_c895,1
r257_c117,5
r6704_c617,5
r728_c719,5
r2810_c213,3
r5986_c681,4
r910_c84,4
r6853_c445,5
r1359_c299,5
r7192_c644,5
r7874_c611,4
r6744_c678,3
r2604_c317,5
r3080_c16,3
r2869_c980,5
r2928_c935,5
r8734_c331,5
r8432_c412,5
r7803_c978,5
r837_c726,1
r2416_c576,5
r1502_c778,5
r5360_c502,5
r4478_c359,4
r1326_c620,3
r81_c213,5
r2171_c867,4
r8671_c459,5
r9963_c179,3
r3758_c445,4
r9756_c297,5
r5693_c950,3
r6580_c178,5
r5789_c142,2
r1936_c652,4
r2619_c982,5
r1809_c106,4
r2585_c207,3
r7661_c848,4
r2456_c974,4
r4007_c883,2
r2820_c570,5
r1837_c61,4
r4032_c46,5
r7687_c330,5
r8275_c467,5
r7507_c285,5
r7931_c482,5
r5425_c227,3
r615_c547,3
r1508_c598,4
r1843_c731,4
r3261_c640,5
r4567_c90,1
r4294_c726,3
r6641_c756,5
r7593_c331,5
r5058_c245,5
r3360_c148,5
r4414_c60,5
r5624_c477,4
r9149_c99,3
r9189_c40,4
r2283_c818,5
r7595_c727,5
r200_c290,3
r9535_c547,3
r1345_c175,3
r9289_c916,4
r2925_c4,1
r3956_c989,2
r9815_c618,3
r8058_c288,2
r888_c612,3
r5854_c658,1
r6434_c718,2
r7090_c987,4
r380_c10,4
r7079_c61,3
r5054_c14,5
r107_c283,3
r3934_c60,4
r6713_c402,3
r733_c771,4
r4993_c474,3
r8482_c561,4
r6116_c678,5
r8082_c750,5
r6471_c146,4
r3140_c620,5
r7626_c589,4
r2092_c284,2
r5197_c696,3
r2599_c230,4
r9846_c142,2
r9155_c937,4
r6965_c527,3
r2070_c547,4
r8894_c632,3
r7053_c473,2
r3044_c671,3
r7428_c638,5
r871_c847,4
r6_c760,5
r3160_c559,5
r7863_c35,5
r5466_c451,3
r2682_c669,5
r8559_c38,3
r2705_c485,5
r7770_c78,3
r2346_c503,4
r4324_c829,2
r6151_c598,5
r959_c457,5
r9057_c783,3
r370_c305,3
r3269_c317,5
r8477_c691,3
r2401_c234,3
r4211_c982,5
r6177_c902,3
r6815_c8,5
r1308_c645,5
r4787_c216,5
r7789_c335,5
r8294_c148,5
r6935_c921,2
r4969_c72,3
r3499_c94,4
r8182_c698,4
r327_c706,5
r743_c572,3
r2328_c60,2
r7319_c982,3
r4271_c317,3
r3626_c613,5
r1696_c645,5
r266_c864,5
r5047_c586,4
r7752_c576,4
r9170_c51,4
r1390_c445,3
r1321_c854,4
r5054_c977,4
r7343_c676,5
r3635_c676,5
r1991_c403,1
r2697_c258,5
r3018_c473,4
r8918_c143,4
r9082_c534,5
r4357_c57,1
r2035_c317,5
r334_c853,4
r1922_c876,3
r8667_c398,4
r8583_c184,5
r6853_c379,4
r9013_c285,5
r664_c792,2
r6714_c496,5
r6850_c301,5
r649_c482,4
r628_c680,5
r9344_c897,3
r8151_c595,5
r1434_c219,5
r4362_c778,3
r5626_c488,5
r9337_c256,5
r8285_c14,5
r5648_c808,4
r8696_c285,4
r9115_c487,5
r3653_c355,5
r6530_c433,2
r5661_c524,2
r8213_c550,4
r1816_c978,5
r1665_c179,1
r9920_c883,5
r3360_c22,5
r9049_c586,4
r140_c785,4
r2450_c560,4
r6849_c89,5
r9916_c800,4
r4274_c480,3
r8573_c173,1
r8309_c624,3
r2291_c349,3
r6323_c786,2
r3383_c608,5
r9748_c631,5
r9505_c553,3
r8752_c739,3
r8741_c813,3
r7374_c477,5
r989_c853,1
r663_c764,3
r9044_c989,2
r2572_c962,4
r5510_c124,3
r8641_c188,5
r2341_c6,5
r1597_c778,5
r174_c642,5
r2373_c380,3
r4543_c942,2
r7503_c754,5
r8997_c842,4
r8100_c978,2
r401_c168,5
r26_c776,3
r1600_c705,5
r8099_c60,5
r9071_c216,5
r4676_c597,3
r1340_c650,2
r9950_c772,2
r325_c435,4
r6372_c196,2
r983_c776,2
r3631_c68,5
r9122_c353,5
r1409_c21,2
r9789_c227,4
r2101_c289,4
r4997_c985,5
r5736_c158,3
r3771_c320,4
r5012_c577,5
r53_c952,3
r6665_c38,2
r457_c829,3
r7886_c310,5
r7963_c236,3
r8489_c251,5
r5445_c661,4
r2915_c106,5
r446_c12,3
r7653_c251,5
r9588_c560,3
r8783_c140,5
r6587_c824,4
r4123_c148,5
r7493_c768,5
r7081_c591,4
r2594_c459,5
r557_c613,5
r4164_c235,2
r3354_c191,4
r2410_c748,4
r4311_c883,5
r3627_c682,4
r8521_c982,5
r3203_c615,5
r2310_c608,5
r3063_c633,5
r1856_c594,4
r8641_c42,4
r7878_c496,5
r2392_c552,2
r9499_c766,5
r6811_c298,4
r5011_c143,5
r8680_c770,3
r9253_c244,3
r3970_c598,5
r1727_c584,4
r5779_c550,4
r6905_c486,5
r1967_c156,5
r5566_c731,4
r7806_c612,5
r7878_c400,4
r1756_c599,4
r41_c26,4
r839_c377,5
r897_c455,3
r5680_c773,3
r7455_c45,3
r9537_c569,5
r4223_c342,4
r7276_c370,3
